,BBL,InspectionDate,Latitude,Longitude,Postcode,CurrentStatus,CurrentStatusDate
26327,2039437501,1998-06-08,40.837259,-73.857988,10462,NOV CERTIFIED ON TIME,04/10/2023
20303,1016650033,1998-06-10,40.797543,-73.939081,10029,VIOLATION CLOSED,06/07/2016
20302,1016650033,1998-06-10,40.797543,-73.939081,10029,VIOLATION CLOSED,06/07/2016
20145,-2147483648,1998-06-11,40.6841,-73.946951,11216,FIRST NO ACCESS TO RE- INSPECT VIOLATION,12/29/2008
18347,-2147483648,1998-06-12,40.723495,-73.93983,11222,VIOLATION CLOSED,06/24/2014
18348,-2147483648,1998-06-12,40.723495,-73.93983,11222,VIOLATION CLOSED,06/24/2014
18346,-2147483648,1998-06-12,40.723495,-73.93983,11222,VIOLATION CLOSED,06/24/2014
18349,-2147483648,1998-06-12,40.723495,-73.93983,11222,VIOLATION CLOSED,06/24/2014
20556,2033340022,1998-06-14,40.873434,-73.879661,10467,VIOLATION CLOSED,04/10/2019
21011,2029920037,1998-06-14,40.841273,-73.884211,10460,VIOLATION CLOSED,07/09/2016
20560,2033340022,1998-06-15,40.873434,-73.879661,10467,VIOLATION DISMISSED,04/19/2019
20288,1005607501,1998-06-15,40.731976,-73.99387,10003,SECOND NO ACCESS TO RE-INSPECT VIOLATION,07/16/2008
20166,-2147483648,1998-06-16,40.633055,-74.022438,11209,VIOLATION CLOSED,08/15/2016
11102,-2147483648,1998-06-17,40.667064,-73.881078,11208,VIOLATION CLOSED,12/19/2014
15803,-2147483648,1998-06-17,40.578701,-73.96286,11235,VIOLATION CLOSED,05/15/2017
21242,2024630026,1998-06-17,40.833451,-73.920069,10452,FIRST NO ACCESS TO RE- INSPECT VIOLATION,10/25/2022
11101,-2147483648,1998-06-17,40.667064,-73.881078,11208,VIOLATION CLOSED,12/19/2014
20206,-2147483648,1998-06-22,40.637427,-73.934684,11203,VIOLATION CLOSED,08/09/2013
20210,-2147483648,1998-06-23,40.596593,-73.976656,11223,NOV SENT OUT,09/05/2007
22737,2032030026,1998-06-23,40.864312,-73.901467,10468,DEFECT LETTER ISSUED,06/26/2013
5401,2043210038,1998-06-23,40.856688,-73.864598,10462,VIOLATION DISMISSED,04/30/2021
15178,-2147483648,1998-06-24,40.642545,-73.954479,11226,DEFECT LETTER ISSUED,04/23/2019
20117,-2147483648,1998-06-24,40.669879,-73.885875,11207,FIRST NO ACCESS TO RE- INSPECT VIOLATION,09/20/2013
22251,2025170035,1998-06-26,40.839143,-73.922664,10452,VIOLATION CLOSED,04/10/2013
14150,-2147483648,1998-06-28,40.675148,-73.938872,11213,NOV CERTIFIED LATE,11/12/2009
14151,-2147483648,1998-06-28,40.675148,-73.938872,11213,NOV CERTIFIED LATE,11/12/2009
21959,2026860039,1998-06-29,40.816315,-73.900732,10455,VIOLATION CLOSED,02/08/2017
20285,1003720022,1998-07-06,40.721349,-73.979852,10009,FIRST NO ACCESS TO RE- INSPECT VIOLATION,01/25/2019
15804,-2147483648,1998-07-07,40.578701,-73.96286,11235,VIOLATION CLOSED,04/13/2017
20328,1006220041,1998-07-08,40.736071,-74.004258,10014,VIOLATION CLOSED,08/16/2018
1871,-2147483648,1998-07-09,40.704166,-73.925219,11237,VIOLATION CLOSED,02/10/2021
1872,-2147483648,1998-07-09,40.704166,-73.925219,11237,VIOLATION CLOSED,02/10/2021
1873,-2147483648,1998-07-09,40.704166,-73.925219,11237,VIOLATION CLOSED,02/10/2021
1875,-2147483648,1998-07-09,40.704166,-73.925219,11237,VIOLATION CLOSED,02/10/2021
20371,1021380183,1998-07-12,40.842181,-73.940496,10032,VIOLATION DISMISSED,01/19/2018
20190,-2147483648,1998-07-12,40.672702,-73.904728,11212,VIOLATION CLOSED,02/08/2013
20307,1013000020,1998-07-13,40.753624,-73.974449,10017,VIOLATION DISMISSED,07/24/2015
20277,-2147483648,1998-07-13,40.704161,-73.835669,11418,NOV CERTIFIED LATE,11/02/2009
21636,2033200033,1998-07-14,40.872247,-73.889599,10468,VIOLATION CLOSED,08/02/2013
13390,-2147483648,1998-07-18,40.643695,-74.017019,11220,NOV SENT OUT,08/11/1998
13389,-2147483648,1998-07-18,40.643695,-74.017019,11220,NOV SENT OUT,08/11/1998
21996,2032920001,1998-07-19,40.86908,-73.884119,10458,NOT COMPLIED WITH,10/28/2011
20061,-2147483648,1998-07-21,40.654936,-73.958255,11226,VIOLATION CLOSED,09/08/2017
10368,2029850057,1998-07-26,40.841378,-73.884171,10460,VIOLATION CLOSED,03/13/2017
20174,-2147483648,1998-07-28,40.672036,-73.924603,11233,VIOLATION CLOSED,11/09/2015
20175,-2147483648,1998-07-28,40.672036,-73.924603,11233,VIOLATION CLOSED,11/09/2015
20172,-2147483648,1998-07-28,40.672036,-73.924603,11233,VIOLATION CLOSED,11/09/2015
20118,-2147483648,1998-07-28,40.658383,-73.920639,11212,VIOLATION CLOSED,12/21/2017
20173,-2147483648,1998-07-28,40.672036,-73.924603,11233,VIOLATION CLOSED,11/09/2015
21672,2048310018,1998-07-29,40.890179,-73.860074,10466,NOV SENT OUT,09/01/1998
21671,2048310018,1998-07-29,40.890179,-73.860074,10466,NOV SENT OUT,09/01/1998
22618,2030350048,1998-07-31,40.848518,-73.89724,10457,NOV SENT OUT,03/11/2015
22619,2030350048,1998-07-31,40.848518,-73.89724,10457,NOV SENT OUT,03/11/2015
22620,2030350048,1998-07-31,40.848518,-73.89724,10457,NOV SENT OUT,03/11/2015
20099,-2147483648,1998-08-03,40.658009,-73.947869,11225,NOV CERTIFIED LATE,10/18/2018
20187,-2147483648,1998-08-03,40.703934,-73.894693,11385,FIRST NO ACCESS TO RE- INSPECT VIOLATION,07/11/2018
20100,-2147483648,1998-08-03,40.658009,-73.947869,11225,NOV CERTIFIED LATE,10/18/2018
5317,-2147483648,1998-08-04,40.661812,-73.959371,11225,DEFECT LETTER ISSUED,11/05/2020
20372,-2147483648,1998-08-05,40.759516,-73.904993,11377,NOV SENT OUT,09/10/2009
20294,1014520031,1998-08-08,40.772114,-73.954289,10075,VIOLATION CLOSED,05/09/2019
20189,-2147483648,1998-08-12,40.703934,-73.894693,11385,FIRST NO ACCESS TO RE- INSPECT VIOLATION,03/28/2016
20188,-2147483648,1998-08-12,40.703934,-73.894693,11385,FIRST NO ACCESS TO RE- INSPECT VIOLATION,03/28/2016
20081,-2147483648,1998-08-12,40.67601,-73.876765,11208,VIOLATION CLOSED,06/30/2017
20120,-2147483648,1998-08-19,40.759489,-73.825368,11355,NOV CERTIFIED LATE,09/11/2007
22888,2028100020,1998-08-20,40.850311,-73.904068,10457,VIOLATION CLOSED,08/12/2016
22889,2028100020,1998-08-20,40.850311,-73.904068,10457,VIOLATION CLOSED,08/12/2016
2055,1019950005,1998-08-24,40.815615,-73.959906,10027,DEFECT LETTER ISSUED,08/20/2021
17787,2033280152,1998-08-26,40.883296,-73.879625,10467,VIOLATION DISMISSED,12/30/2013
19776,-2147483648,1998-08-26,40.64822,-73.944457,11203,FIRST NO ACCESS TO RE- INSPECT VIOLATION,06/06/2018
19335,-2147483648,1998-08-27,40.64179,-73.961614,11226,VIOLATION CLOSED,07/13/2018
20291,1009240013,1998-08-27,40.734579,-73.982485,10003,FIRST NO ACCESS TO RE- INSPECT VIOLATION,05/22/2017
15936,1017250022,1998-08-31,40.808221,-73.942503,10027,VIOLATION CLOSED,01/11/2023
22406,2039447501,1998-09-05,40.839135,-73.861223,10462,NOV CERTIFIED LATE,08/16/2005
20324,1019260006,1998-09-08,40.807029,-73.952864,10027,FIRST NO ACCESS TO RE- INSPECT VIOLATION,08/04/2003
20676,2032930148,1998-09-09,40.863951,-73.893463,10458,VIOLATION CLOSED,12/18/2018
20671,2032930148,1998-09-09,40.863951,-73.893463,10458,VIOLATION CLOSED,12/18/2018
20672,2032930148,1998-09-09,40.863951,-73.893463,10458,VIOLATION CLOSED,12/18/2018
20673,2032930148,1998-09-09,40.863951,-73.893463,10458,VIOLATION CLOSED,12/18/2018
20675,2032930148,1998-09-09,40.863951,-73.893463,10458,VIOLATION CLOSED,12/18/2018
20674,2032930148,1998-09-09,40.863951,-73.893463,10458,VIOLATION CLOSED,12/18/2018
20256,-2147483648,1998-09-10,40.664585,-73.952752,11225,VIOLATION CLOSED,02/27/2020
20329,1007660023,1998-09-10,40.740325,-73.999744,10011,VIOLATION DISMISSED,12/03/2018
22999,-2147483648,1998-09-10,40.670796,-73.977419,11215,NOV SENT OUT,10/06/1998
24736,-2147483648,1998-09-11,40.645798,-73.963352,11226,VIOLATION CLOSED,01/13/2023
22846,2051410120,1998-09-14,40.87079,-73.826883,10475,NOV CERTIFIED LATE,11/25/1998
20052,-2147483648,1998-09-16,40.771887,-73.915904,11102,NOV SENT OUT,10/06/1998
20292,1009050006,1998-09-19,40.739429,-73.98248,10010,VIOLATION CLOSED,07/15/2014
20208,-2147483648,1998-09-23,40.670353,-73.906177,11212,VIOLATION CLOSED,12/20/2013
20034,-2147483648,1998-09-30,40.660841,-73.918322,11212,NOV SENT OUT,10/13/1998
19025,-2147483648,1998-10-05,40.611852,-73.959802,11230,VIOLATION CLOSED,05/20/2013
19026,-2147483648,1998-10-05,40.611852,-73.959802,11230,VIOLATION CLOSED,05/20/2013
12773,-2147483648,1998-10-08,40.636037,-73.986222,11219,NOV SENT OUT,07/23/2001
17283,-2147483648,1998-10-14,40.68806,-73.917622,11221,VIOLATION CLOSED,06/26/2013
20162,-2147483648,1998-10-15,40.720986,-73.938188,11222,VIOLATION CLOSED,03/20/2015
21632,2033180072,1998-10-15,40.868634,-73.894681,10468,VIOLATION CLOSED,11/14/2016
17285,-2147483648,1998-10-15,40.68806,-73.917622,11221,VIOLATION CLOSED,06/26/2013
20161,-2147483648,1998-10-15,40.720986,-73.938188,11222,VIOLATION CLOSED,03/20/2015
18071,-2147483648,1998-10-19,40.682444,-73.924688,11233,DEFECT LETTER ISSUED,12/04/2016
20149,-2147483648,1998-10-20,40.680853,-73.945201,11216,VIOLATION CLOSED,06/12/2018
9524,-2147483648,1998-10-26,40.605551,-73.756282,11691,NOV SENT OUT,11/10/1998
9522,-2147483648,1998-10-26,40.605551,-73.756282,11691,NOV SENT OUT,11/10/1998
9523,-2147483648,1998-10-26,40.605551,-73.756282,11691,NOV SENT OUT,11/10/1998
9521,-2147483648,1998-10-26,40.605551,-73.756282,11691,NOV SENT OUT,11/10/1998
16569,-2147483648,1998-10-27,40.651131,-73.942591,11203,VIOLATION DISMISSED,12/31/2012
16570,-2147483648,1998-10-27,40.651131,-73.942591,11203,VIOLATION CLOSED,05/10/2019
22840,2051410120,1998-10-28,40.871673,-73.830392,10475,NOV CERTIFIED LATE,02/22/1999
20079,-2147483648,1998-10-28,40.688765,-73.928377,11221,VIOLATION CLOSED,11/07/2016
20080,-2147483648,1998-10-28,40.688765,-73.928377,11221,VIOLATION CLOSED,11/07/2016
27494,-2147483648,1998-10-28,40.731477,-73.957846,11222,VIOLATION CLOSED,05/12/2015
26882,-2147483648,1998-10-29,40.588529,-73.958372,11235,FIRST NO ACCESS TO RE- INSPECT VIOLATION,09/30/2022
20048,-2147483648,1998-10-29,40.675509,-73.941611,11213,NOV SENT OUT,07/09/2002
14881,-2147483648,1998-10-29,40.60509,-74.007275,11214,VIOLATION CLOSED,06/06/2018
26881,-2147483648,1998-10-29,40.588529,-73.958372,11235,FIRST NO ACCESS TO RE- INSPECT VIOLATION,09/30/2022
26880,-2147483648,1998-10-29,40.588529,-73.958372,11235,FIRST NO ACCESS TO RE- INSPECT VIOLATION,09/30/2022
20047,-2147483648,1998-10-31,40.70231,-73.942854,11206,VIOLATION CLOSED,05/12/2014
20037,-2147483648,1998-11-05,40.671148,-73.960159,11238,VIOLATION CLOSED,08/24/2018
17375,-2147483648,1998-11-05,40.693255,-73.905474,11237,NOV SENT OUT,11/24/1998
17374,-2147483648,1998-11-05,40.693255,-73.905474,11237,NOV SENT OUT,11/24/1998
20267,-2147483648,1998-11-06,40.609156,-73.979889,11204,VIOLATION CLOSED,07/11/2014
14406,-2147483648,1998-11-07,40.678271,-73.883589,11208,VIOLATION CLOSED,02/13/2021
20150,-2147483648,1998-11-10,40.680853,-73.945201,11216,VIOLATION CLOSED,06/12/2018
17460,-2147483648,1998-11-11,40.66541,-73.934638,11213,NOV SENT OUT,12/08/1998
17462,-2147483648,1998-11-11,40.66541,-73.934638,11213,NOV SENT OUT,12/08/1998
17461,-2147483648,1998-11-11,40.66541,-73.934638,11213,NOV SENT OUT,12/08/1998
20086,-2147483648,1998-11-13,40.684714,-73.924635,11233,DEFECT LETTER ISSUED,04/24/2017
6870,1017600001,1998-11-18,40.813058,-73.937387,10037,VIOLATION CLOSED,06/22/2018
20268,-2147483648,1998-11-19,40.578421,-73.982958,11224,NOV SENT OUT,08/28/2007
20265,-2147483648,1998-11-19,40.587971,-73.93327,11235,VIOLATION CLOSED,02/18/2014
20102,-2147483648,1998-11-23,40.603439,-73.979102,11223,NOV SENT OUT,08/13/2009
20685,2032970052,1998-11-25,40.870364,-73.886945,10458,VIOLATION CLOSED,07/22/2015
25689,-2147483648,1998-11-25,40.757141,-73.824583,11355,VIOLATION CLOSED,01/23/2023
20209,-2147483648,1998-11-27,40.666854,-73.974987,11215,VIOLATION CLOSED,02/13/2015
20027,-2147483648,1998-11-28,40.65579,-73.918271,11212,FIRST NO ACCESS TO RE- INSPECT VIOLATION,05/23/2015
20028,-2147483648,1998-11-28,40.65579,-73.918271,11212,FIRST NO ACCESS TO RE- INSPECT VIOLATION,05/23/2015
20026,-2147483648,1998-11-28,40.65579,-73.918271,11212,FIRST NO ACCESS TO RE- INSPECT VIOLATION,05/23/2015
20025,-2147483648,1998-12-01,40.660381,-73.923387,11212,NOV SENT OUT,08/28/2007
20278,1014380001,1998-12-02,40.763246,-73.962407,10065,VIOLATION CLOSED,12/03/2015
20090,-2147483648,1998-12-04,40.753731,-73.862732,11368,NOV CERTIFIED LATE,10/23/2009
20270,-2147483648,1998-12-04,40.692568,-73.959461,11205,NOV SENT OUT,05/04/2007
20091,-2147483648,1998-12-04,40.753731,-73.862732,11368,NOV CERTIFIED LATE,10/23/2009
10988,-2147483648,1998-12-05,40.601445,-74.002766,11214,VIOLATION DISMISSED,10/11/2022
20228,-2147483648,1998-12-07,40.690228,-73.916671,11221,VIOLATION CLOSED,08/11/2015
16181,-2147483648,1998-12-08,40.66771,-73.957421,11225,VIOLATION CLOSED,05/29/2019
6024,1021750039,1998-12-09,40.864603,-73.927815,10040,VIOLATION CLOSED,09/09/2016
21582,2038620007,1998-12-16,40.831076,-73.880489,10472,VIOLATION CLOSED,10/23/2018
21583,2038620007,1998-12-16,40.831076,-73.880489,10472,VIOLATION CLOSED,10/23/2018
20062,-2147483648,1998-12-17,40.64728,-74.013942,11220,VIOLATION CLOSED,01/07/2013
19165,-2147483648,1998-12-17,40.645798,-73.963352,11226,VIOLATION CLOSED,10/25/2019
20233,-2147483648,1998-12-20,40.640411,-73.95136,11226,VIOLATION CLOSED,10/21/2019
20234,-2147483648,1998-12-20,40.640411,-73.95136,11226,VIOLATION CLOSED,10/21/2019
13740,-2147483648,1998-12-30,40.628802,-74.007832,11219,NOV SENT OUT,09/03/2009
14885,-2147483648,1999-01-05,40.60509,-74.007275,11214,VIOLATION CLOSED,12/06/2017
13941,-2147483648,1999-01-06,40.613314,-73.997464,11214,NOV SENT OUT,08/18/2009
13942,-2147483648,1999-01-06,40.613314,-73.997464,11214,NOV SENT OUT,08/18/2009
19258,-2147483648,1999-01-08,40.619657,-73.957445,11230,FIRST NO ACCESS TO RE- INSPECT VIOLATION,10/09/2011
20229,-2147483648,1999-01-08,40.694156,-73.912814,11221,NOV SENT OUT,01/26/1999
11988,-2147483648,1999-01-09,40.660395,-73.991822,11215,VIOLATION CLOSED,11/23/2016
20089,-2147483648,1999-01-12,40.684714,-73.924635,11233,VIOLATION CLOSED,04/19/2013
20088,-2147483648,1999-01-12,40.684714,-73.924635,11233,VIOLATION CLOSED,04/19/2013
20087,-2147483648,1999-01-12,40.684714,-73.924635,11233,VIOLATION CLOSED,04/19/2013
22403,2026690044,1999-01-13,40.823674,-73.901484,10459,VIOLATION CLOSED,09/26/2013
22402,2026690044,1999-01-13,40.823674,-73.901484,10459,VIOLATION CLOSED,09/26/2013
22400,2026690044,1999-01-13,40.823674,-73.901484,10459,VIOLATION CLOSED,09/26/2013
22401,2026690044,1999-01-13,40.823674,-73.901484,10459,VIOLATION CLOSED,09/26/2013
20151,-2147483648,1999-01-19,40.684574,-73.958283,11238,VIOLATION CLOSED,02/15/2013
20358,1020760025,1999-01-19,40.824857,-73.948779,10031,VIOLATION DISMISSED,07/17/2017
20357,1020760025,1999-01-19,40.824857,-73.948779,10031,VIOLATION DISMISSED,07/17/2017
20356,1020760025,1999-01-19,40.824857,-73.948779,10031,VIOLATION CLOSED,07/14/2017
20355,1020760025,1999-01-19,40.824857,-73.948779,10031,VIOLATION DISMISSED,07/17/2017
20354,1020760025,1999-01-19,40.824857,-73.948779,10031,VIOLATION CLOSED,07/14/2017
20353,1020760025,1999-01-19,40.824857,-73.948779,10031,VIOLATION DISMISSED,07/17/2017
20226,-2147483648,1999-01-20,40.673475,-73.934843,11213,NOV SENT OUT,08/07/2007
20204,-2147483648,1999-01-20,40.666895,-73.929183,11213,VIOLATION CLOSED,06/27/2013
20203,-2147483648,1999-01-20,40.666895,-73.929183,11213,VIOLATION CLOSED,06/27/2013
18786,-2147483648,1999-01-20,40.628993,-73.967948,11230,NOV SENT OUT,07/30/2003
18787,-2147483648,1999-01-20,40.628993,-73.967948,11230,NOV SENT OUT,07/30/2003
20272,-2147483648,1999-01-22,40.734082,-73.847582,11375,VIOLATION CLOSED,01/20/2018
20273,-2147483648,1999-01-22,40.734082,-73.847582,11375,VIOLATION CLOSED,01/20/2018
20122,-2147483648,1999-01-24,40.692444,-73.935473,11221,VIOLATION CLOSED,10/05/2012
20121,-2147483648,1999-01-24,40.692444,-73.935473,11221,VIOLATION CLOSED,10/05/2012
20359,1020760025,1999-01-24,40.824857,-73.948779,10031,VIOLATION DISMISSED,07/17/2017
21049,2028630008,1999-01-25,40.852667,-73.909534,10453,VIOLATION CLOSED,09/04/2014
26883,-2147483648,1999-01-25,40.588529,-73.958372,11235,FIRST NO ACCESS TO RE- INSPECT VIOLATION,09/30/2022
20994,2042870040,1999-01-26,40.854061,-73.866718,10462,VIOLATION CLOSED,05/15/2015
18352,-2147483648,1999-01-27,40.723495,-73.93983,11222,VIOLATION CLOSED,06/24/2014
20360,1020760025,1999-01-28,40.824857,-73.948779,10031,VIOLATION CLOSED,07/05/2017
16687,-2147483648,1999-01-28,40.638238,-74.08183,10301,VIOLATION CLOSED,09/05/2017
20363,1020760025,1999-01-28,40.824857,-73.948779,10031,VIOLATION CLOSED,07/05/2017
20362,1020760025,1999-01-28,40.824857,-73.948779,10031,VIOLATION CLOSED,07/05/2017
20361,1020760025,1999-01-28,40.824857,-73.948779,10031,VIOLATION CLOSED,07/05/2017
20135,-2147483648,1999-01-29,40.662393,-73.950266,11225,VIOLATION CLOSED,09/05/2014
19372,-2147483648,1999-01-29,40.642323,-73.954475,11226,DEFECT LETTER ISSUED,02/27/2023
18165,-2147483648,1999-01-29,40.642323,-73.954475,11226,DEFECT LETTER ISSUED,02/27/2023
19371,-2147483648,1999-01-29,40.642323,-73.954475,11226,DEFECT LETTER ISSUED,02/27/2023
20192,-2147483648,1999-02-03,40.672702,-73.904728,11212,VIOLATION CLOSED,02/08/2013
19601,-2147483648,1999-02-03,40.634815,-73.952243,11210,VIOLATION CLOSED,11/04/2016
20193,-2147483648,1999-02-03,40.672702,-73.904728,11212,VIOLATION CLOSED,02/08/2013
19602,-2147483648,1999-02-03,40.634815,-73.952243,11210,VIOLATION CLOSED,11/04/2016
20194,-2147483648,1999-02-03,40.672702,-73.904728,11212,VIOLATION CLOSED,02/08/2013
19600,-2147483648,1999-02-03,40.634815,-73.952243,11210,VIOLATION CLOSED,11/04/2016
11228,-2147483648,1999-02-03,40.763409,-73.867539,11369,VIOLATION CLOSED,05/10/2022
11227,-2147483648,1999-02-03,40.763409,-73.867539,11369,VIOLATION CLOSED,05/10/2022
20191,-2147483648,1999-02-03,40.672702,-73.904728,11212,VIOLATION CLOSED,02/08/2013
19598,-2147483648,1999-02-03,40.634815,-73.952243,11210,VIOLATION CLOSED,11/04/2016
19599,-2147483648,1999-02-03,40.634815,-73.952243,11210,VIOLATION CLOSED,11/04/2016
11229,-2147483648,1999-02-03,40.763409,-73.867539,11369,VIOLATION CLOSED,05/10/2022
11874,-2147483648,1999-02-05,40.662363,-73.993617,11232,NOV SENT OUT,02/23/1999
11875,-2147483648,1999-02-05,40.662363,-73.993617,11232,NOV SENT OUT,02/23/1999
16690,-2147483648,1999-02-05,40.638238,-74.08183,10301,FIRST NO ACCESS TO RE- INSPECT VIOLATION,10/11/2019
16689,-2147483648,1999-02-05,40.638238,-74.08183,10301,FIRST NO ACCESS TO RE- INSPECT VIOLATION,10/11/2019
20682,2033010063,1999-02-16,40.868816,-73.889384,10458,VIOLATION CLOSED,03/26/2019
23080,-2147483648,1999-02-18,40.677546,-73.98294,11217,VIOLATION CLOSED,08/12/2014
20168,-2147483648,1999-02-22,40.672163,-73.926949,11213,VIOLATION CLOSED,05/08/2013
20169,-2147483648,1999-02-22,40.672163,-73.926949,11213,VIOLATION CLOSED,05/08/2013
25758,2041320017,1999-02-26,40.851153,-73.852042,10461,NOV SENT OUT,09/05/2007
25759,2041320017,1999-02-26,40.851153,-73.852042,10461,NOV SENT OUT,09/05/2007
20074,-2147483648,1999-02-28,40.690195,-73.909646,11207,NOV SENT OUT,07/23/2009
20073,-2147483648,1999-02-28,40.690195,-73.909646,11207,NOV SENT OUT,07/23/2009
14831,-2147483648,1999-03-03,40.681292,-73.982705,11217,VIOLATION CLOSED,12/18/2012
20202,-2147483648,1999-03-03,40.667061,-73.931962,11213,VIOLATION CLOSED,06/18/2018
15170,-2147483648,1999-03-07,40.651153,-73.955875,11226,NOV SENT OUT,07/23/2003
21592,2038920001,1999-03-09,40.834476,-73.872254,10472,VIOLATION CLOSED,08/19/2015
21786,2057010117,1999-03-11,40.878986,-73.906088,10463,VIOLATION CLOSED,05/20/2013
15088,-2147483648,1999-03-11,40.671437,-73.954805,11216,VIOLATION CLOSED,07/06/2022
15090,-2147483648,1999-03-11,40.671437,-73.954805,11216,VIOLATION CLOSED,06/29/2015
16059,-2147483648,1999-03-11,40.686885,-73.913567,11207,NOV SENT OUT,08/06/2009
15089,-2147483648,1999-03-11,40.671437,-73.954805,11216,VIOLATION CLOSED,06/29/2015
12026,-2147483648,1999-03-12,40.65922,-73.989912,11215,VIOLATION CLOSED,01/30/2014
12027,-2147483648,1999-03-12,40.65922,-73.989912,11215,VIOLATION CLOSED,01/30/2014
20101,-2147483648,1999-03-13,40.657363,-73.957907,11225,VIOLATION CLOSED,02/13/2018
27527,-2147483648,1999-03-15,40.581126,-73.964612,11235,VIOLATION CLOSED,03/20/2023
20084,-2147483648,1999-03-18,40.684367,-73.927657,11233,FIRST NO ACCESS TO RE- INSPECT VIOLATION,09/23/2012
20085,-2147483648,1999-03-18,40.684367,-73.927657,11233,FIRST NO ACCESS TO RE- INSPECT VIOLATION,09/23/2012
21666,2048240061,1999-03-19,40.886941,-73.862989,10466,NOV SENT OUT,04/20/1999
21668,2048240061,1999-03-19,40.886941,-73.862989,10466,NOV SENT OUT,04/20/1999
21665,2048240061,1999-03-19,40.886941,-73.862989,10466,NOV SENT OUT,04/20/1999
21667,2048240061,1999-03-19,40.886941,-73.862989,10466,NOV SENT OUT,04/20/1999
20349,-2147483648,1999-03-20,40.693954,-73.802784,11435,VIOLATION CLOSED,02/01/2016
20137,-2147483648,1999-03-20,40.677594,-73.874819,11208,NOV CERTIFIED LATE,09/04/2009
20350,-2147483648,1999-03-20,40.693954,-73.802784,11435,VIOLATION CLOSED,02/01/2016
20351,-2147483648,1999-03-20,40.693954,-73.802784,11435,VIOLATION CLOSED,02/01/2016
20352,-2147483648,1999-03-20,40.693954,-73.802784,11435,VIOLATION CLOSED,02/01/2016
14007,-2147483648,1999-03-25,40.607025,-73.994591,11214,NOV SENT OUT,04/13/1999
20098,-2147483648,1999-03-27,40.657766,-73.951607,11225,VIOLATION CLOSED,08/27/2013
20078,-2147483648,1999-03-29,40.68439,-73.869628,11208,NOV SENT OUT,04/13/1999
20033,-2147483648,1999-03-29,40.652992,-73.912457,11236,VIOLATION CLOSED,05/22/2015
19772,-2147483648,1999-03-31,40.648291,-73.944486,11203,VIOLATION CLOSED,06/06/2018
20207,-2147483648,1999-04-01,40.641404,-73.925506,11203,VIOLATION CLOSED,07/03/2017
20129,-2147483648,1999-04-01,40.689295,-73.956355,11205,VIOLATION CLOSED,07/29/2015
20126,-2147483648,1999-04-01,40.689295,-73.956355,11205,VIOLATION CLOSED,07/29/2015
